trump supporters hate facts . . .,[trump]
what the trump administration is doing sounds an awful lot like kidnapping and human trafficking .,[trump]
"i would think , any and all judges put in place by trumps corrupt administration , should recuse themselves from all election complaints . if allowed , who will file a motion to recuse ? justice barrett , was recently requested to recuse herself and she agreed .",[trump]
who has more fun ?,[trump]
trump got my vote today . thanks for the reminder snoop,[trump]
pandemic is just dem surrounded by panic . go back and hide in your closet,[trump]
"for those of you who don ’ t know how election results or polling work ( most of you ) . . . any numbers your posting aren ’ t any results at all . they ’ re predictions and / or polling numbers that goes for both ways , trump isn ’ t winning ma and biden isn ’ t winning tx stop posting dumb shit","[biden, trump]"
"the fact that it ' s even close in typically reliably red az , tx , oh , and ga is the real story . pack your bags and get ready to file for unemployment bc no one is going to touch you after this . blue wave 🌊 🌊 🌊",[trump]
lmao the only thing trump and i have in common is getting fucked up on election day 😅,[trump]
"i ’ m watching biden in ga . he will be an awsome pres if we need someone as a fireside storyteller . 😂 we know every story about his childhood , but what about a policy ? ? this is pathetic ! not a peep out of audience . is there anyone there ? ? trump ! 🇺 🇸 🇺 🇸","[biden, trump]"
nobody that i can think of ! 😂 😂 i heard her and biden got a whole cars to show up ! 😂 😂 😂 the left truly think we care what a “ star ” has to say ! 😂 😂 😂 😂,[biden]
it works for trump 🤷,[trump]
voted yesterday for biden . looking forward to having a real president again .,[biden]
well i accidentally hit biden so no,[biden]
all i can say is : same for me on all that and i am also a grandma and a mass shooting survivor ! biden - harris is the way to go !,[biden]
well cmon man . it ’ s always going to be trumps virus .,[trump]
greatest president ever !,[trump]
president gave a man his freedom back . is a criminal running for president . walk away from democrats democrats are destroying america,[trump]
mary always had it right . something about mary 4 9 ers and btw 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊,[trump]
"everyone who blames trumps for these deaths are complete idiots . they are closing countries all over the world , do you blame trump for those deaths too ? my god people you are all ridiculous .",[trump]
"we ’ re not dealing with normal or real courts anymore . people need to start paying attention , we are heading toward authoritarian rule and fast . trump and now the entire gop are authoritarians so is anyone who votes for them .",[trump]
"i disagree , i think trump will just step away once it ' s all said n done but it ' s not a done deal and / odds do not rule anyone out in a two horse race",[trump]
"no he did not , biden was not ?",[biden]
he ' s not trump . hope that helps .,[trump]
i voted ! and .,[trump]
"as trump warns of economic disaster , wall street grows giddy about biden","[trump, biden]"
"as trump warns of economic disaster , wall street grows giddy about biden","[trump, biden]"
open the country dip . unemployment was in great place before the democrat release of the china flu .,[trump]
potus out raised biden in hollywood with big donor !,[biden]
"i ’ ll never understand people who support trump . i ’ m relieved by this fact , tbh .",[trump]
anyone else find it hypocritical for the democrats to slam for being a “ celebrity / tv personality ” but are now running around campaigning with celebrities ? hypocrites much ?,[trump]
"i ’ ve seen trump voting booths full , when i pass by a biden booth . empty .","[trump, biden]"
"you can not reason with liberals , especially using facts . a flood of hate - filled marxist liberals are going to need intensive psychiatric care to deal with their tender feelings after trump crushes this election . maga !",[trump]
trump costumes,[trump]
pathetic liar from start to finish with nothing other than fake anti - trump rhetoric ! joe biden cites charlottesville in election day speech in scranton,"[biden, trump]"
i just think it ’ s the way you look at it . i agree in ways . especially how fucked the world is anyway . however i do think there is a better chance of being inclusive with biden .,[biden]
"you seem to know a lot about him , considering you don ’ t know who he is .",[trump]
trump was never trained to handle a whole country and still is not . biden already spent years in office seeing how it was run . you actually trust a man who had filed bankruptcy times and stripped rights away from your fellow americans almost immediately when he took office ?,"[trump, biden]"
probably because everything they do is pretty stupid . standing in heat to listen to trump make fun of biden for two hours and actively not talk about his plans for the future ? we would never .,"[trump, biden]"
good for you !,[trump]
"trump , his family and administration have no shame .",[trump]
looking forward to having a real president again soon .,[trump]
exactly,[trump]
"\ joe biden just said \ "" \ "" i am going to read that again \ "" \ "" \ "" """,[biden]
laptop connected to hunter biden linked to fbi money - laundering probe via,[biden]
man black people be so scared to just say what the feel sometimes . yes if you vote trump you ’ re a racist and my enemy . doesn ’ t mean i hate you . or wish bad upon you . i just can ’ t fuck with you .,[trump]
i guess the ' trump train ' driving on the road with the biden bus is not a peaceful protest but looting and destroying shit is ok . election 2020,"[trump, biden]"
"if biden wins , i ’ m starting an onlyfans to celebrate",[biden]
anyone else find it hypocritical for the democrats to slam trump for being a “ celebrity / tv personality ” but are now running around campaigning with celebrities ?,[trump]
trump voters . . .,[trump]
trump voters . . .,[trump]
trump must have paid you to tweet this . your crazy . vote,[trump]
"happy jaember ! ! in this month we will recognise the following days : • my bday • election ( unless trump wins ) & mx cb • sister ' s bday • taemin cb • dad ' s bday • holy food day this is a time for pumpkin , leaves , cider , and no xmas shit until . :)))))",[trump]
great day to be god fearing a patriot . maga,[trump]
trump will win florida if this poll is biden has to win pa .,"[biden, trump]"
"dear youtube , you have enough of my personal data at this point to know for a fact that i already voted for biden . stop giving me trump ads . thanks , shaun","[biden, trump]"
"joe biden and president barack obama speak live in flint , michigan | joe . . . via",[biden]
"\ \ "" \ "" formerly puerto rican \ "" \ "" lmao \ "" """,[trump]
"our lives , our jobs , our integrity , our future , our families . . . shall i go on ?",[trump]
wow ! a must watch ! just finished watching entire documentary . i had no idea the biden ’ s were in this deep ! 😡,[biden]
the supreme court does not have a role in our elections . fun to see you are sweat - tweeting at tho,[trump]
we will get everything straightened with biden . . . 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊 🌊,[biden]
biden “ decency ”,[biden]
posting fuck trump once an hour today on facebook to clean out my friends list,[trump]
