i voted for biden / harris in florida weeks ago ! i can ’ t wait to see more of mayor pete in the new administration .,[biden]
"lincoln project ad mocks , consoles ' turd sandwich ' trump in his own words - newsweek",[trump]
trumps lawyers have already started and the ballots are not closed az,[trump]
all the gop senators elected in have got to go ! they are going to try and distance themselves from trump once he ’ s out . we cannot let them .,[trump]
"if trump wanted people to avoid ' minutes , ' it did not work ( from )",[trump]
he is the biggest idiot i have ever seen instead of using donald trump help and sending them covid - patients to the hospital boat he sent them to kill senior citizens in nursing homes he should have criminal charges,[trump]
trump and hal tests limits as cabinet members fan out to key states ( from ) blending politics and policy in ways that critics say skirt established norms and may even violate the law .,[trump]
experts explain there ' s only one way for trump to win - - because voters can not stand him,[trump]
"you have a short memory , marsha . he inherited a great economy from obama and then ruined it",[trump]
democracy institute poll : electoral college landslide for donald trump via,[trump]
such a shame : being real presidential is like what biden has done taking advantage of his position with china and ukraine . i am so glad trump isn ’ t presidential — we need the swamp cleaned out ! and don ’ t even start about the fbi 🤦 ‍ ♀️,[biden]
"we need to codify rules and norms , we not only need to do that we need to set out punishment for violating them . it should never have been as easy as it was for trump to have done so many of the things he did .",[trump]
"trump says biden is raising your taxes , he ' s not unless you make over 4 0 0 k . trump will be raising your taxes though . built into the r tax plan is a stepped increase every 2 yrs for we commoners . the rich will get out of it , it ' s written in the plan .","[biden, trump]"
"i don ’ t think the outrage is equitable between the two sides if trump wins we continue avoiding systemic racism , crushing lgbtq + and women ’ s rights + destroying the environment if biden wins some people might lose a few guns and pay some tax . might get healthcare . boo hoo","[biden, trump]"
trump ' circling of the drain ' with ' self - obsessed ' attacks on random celebrities : msnbc ' s john heilemann,[trump]
' perfect metaphor for his presidency ' : trump shamed for leaving elderly maga fans to freeze in omaha,[trump]
' embarrassed ' americans ' have been waiting almost four years ' to send trump packing : morning joe,[trump]
nate silver and will be projecting a trump win by monday night . . . . he ' s been in reverse for a week now . . . . what a joke,[trump]
‘ uncharacteristically glum ’ trump speech surprises historian beschloss : the president ‘ does not look happy ’,[trump]
trump is pro lgbtq like i am pro getting kicked in the head . ( hint : i am not ) .,[trump]
they forgot to bring the trump mylar blankets to sell . . .,[trump]
"if you were to make an educated guess , in the sunbelt what percentage of the republican votes would you estimate to be those voting biden ? ?",[biden]
bracing for trump to whiplashfully pivot from ' do not count those votes ' to ' find some more votes to count ',[trump]
joe biden going to his family ’ s graves on election morning 😭 😭 😭,[biden]
i voted for biden / harris and phil ehr in florida last week !,[biden]
"nah , we are still in the hole when it comes to the gdp . it ' s like i had a dollar and lost it and someone gave me 5 5 cents . it ' s great i got the 5 5 cents but i am still 4 5 cents in the hole . besides the economy is slowing down and becoming stagnant",[trump]
regretful trump voters feel betrayed after factory closure : ‘ maybe he ’ s not such a good businessman ’,[trump]
trump,[trump]
a korean news agency publishes an op - ed from biden .,[biden]
trump rally attendees stranded after listening to the president in omaha,[trump]
i bet jill is voting for trump without you knowing joe,[trump]
keep seeing stories of the trump voters that do not crow about their choice they hide in the shadows . there is a biden supporter out there they are not shy but they do not crow about their choice because they are afraid of their neighbors reactions after all the crazy they have seen,"[trump, biden]"
not if they install trump .,[trump]
"fool me once , shame on you . fool me twice , shame on me . fool me times , shame on hillary , soros , hunter biden ’ s laptop , the steele dossier , msm , fake news , and antifa .",[biden]
the encourager in chief said “ i love texas ” after hooligans attempted to force the biden campaign bus off the road . this is not what leadership looks like !,[biden]
"i love how i ’ m a tasteless “ bernie - bro ” , yet biden supporters refer to rape as “ tiny details ” .",[biden]
we must know who you owe all that money to and how much you ’ re getting for selling out our country !,[trump]
"there is no easy way to say what we are facing this election . i don ’ t like the tactic of using fear and how it ’ s been deployed across the globe over our human history , but people are dead in america . trump is not aiding the decline of covid 19 , he is exacerbating it .",[trump]
oh fuck that ! this nightmare just seems to get worse by the minute . please let the biden win by such a large margin that even trump can ’ t spin it .,"[trump, biden]"
ex - nfl great brett favre piled on for endorsing trump : ' embarrassing and disappointing ',[trump]
trump arms sales to taiwan boost anti - china ‘ hedgehog ’ strategy,[trump]
"i ’ ll explain . she is telling trump that lots of democrats own guns , and they want to keep them . they support joe knowing that he ’ s not taking guns away from them - but that he supports common sense gun laws .",[trump]
by the time trump is done having his pre election rallies he could have possibly had over people infected . i suspect win or lose he ' s going to hold more rallies after election day maybe even after inauguration day,[trump]
i want nothing more than biden to win . trump disgusts me but unfortunately if he is fairly elected then it has to be accepted . never stop campaigning to fix systemic racism or to heal the divide in this country but the talk of rioting is ridiculous,"[trump, biden]"
trump children face uncertain future with possible election loss : ' will things go back to normal ? will i go to the hamptons ? ',[trump]
russia ' s putin appears to defend hunter biden business dealings in ukraine : ' i do not see anything criminal ' | fox news,[biden]
trump campaign ' s internal numbers explain why team biden is freaking out about election day,"[biden, trump]"
not enough about republicans that are flipping to biden . so far the media is making them out to be a solid voting block,[biden]
you mean jenius .,[trump]
"trump is the result , not the problem . well , he is a problem - but our nation was divided before the orange buffoon took advantage of the weaknesses that were already in place . that ’ s what he does . he finds the slimiest ways to work an already broken system . the only fix is us .",[trump]
so what part do you not agree with ?,[trump]
trump faces ' elimination tests ' in state after state to keep biden from collecting early victory : msnbc ' s kornacki,"[biden, trump]"
anybody in a position of authority in a school whos political affilition is known to students has fucked up you dont mix politics and education ! ! ! trump,[trump]
madame tussauds in berlin dumps trump before u.s. election,[trump]
"\ breaking exclusive : hunter biden ' s \ "" \ "" russian blackmail photos \ "" \ "" uncovered - hunter with russians in hollywood",[biden]
but you ’ re good with the taliban and the bin ladens ?,[trump]
i sure hope someone was keeping a list of all the eo ' s biden is going to have to revoke back to their pre trump times .,"[trump, biden]"
trump only cares about feeding his ego and staying in power .,[trump]
i voted for you and biden / harris . matt gaetz has to go .,[biden]
even trump doesn ’ t understand that ‘ laptop from hell ’ conspiracy theory he ’ s peddling : report,[trump]
new york ’ s attorney general compiling a list of legal actions to undo trump ' s initiatives if biden wins,[biden]
the trump grievance and victim party keeps trucking along .,[trump]
"what about the other unknown , republicans who are crossing over to biden",[biden]
"no more „ a third party vote is a wasted vote “ shit , if you live in kentucky and voted biden , you kinda wasted yours too buddy . just vote the way you want and shut the fuck up",[biden]
"trump takes credit for ending kosovo war , which ended in",[trump]
"men , kind of like the blacks for trump , and it ' s white people",[trump]
"i voted for joe biden and kamala harris from pensacola , florida",[biden]
trump seems to engaging in transferring his own family ’ s corruption,[trump]
"you just said the quiet part out loud ted . this is why the gop has turned a blind eye . we know how self serving you are - can ’ t wait until you try to extricate yourself from trump . we have receipts , bitch .",[trump]
trump marooned thousands of his supporters in freezing weather after transporting them to an airport rally . several taken to hospital .,[trump]
maryland for biden / harris ! election 2020,[biden]
"paylay mcenemy has a nervous tick , all she can say is trump in a landslide over and over . i ' d say he broke her but",[trump]
i real leader would have never risk the lives of the us citizens for his ego stroking rallies to begin with !,[trump]
turns out both my kids ’ school issued chrome books are actually hunter biden ’ s . you should check yours . . . 😉,[biden]
trump,[trump]
"on virus , trump and health advisers go their separate ways ( from )",[trump]
this is what biden ’ s said on major u.s. flashpoints with china,[biden]
atlas and trump,[trump]
if biden wins fox news will become openly qanon,[biden]
"if they got the biden canpaign to canxel their plans , that ' s a win for them is not it ?",[biden]
