"media will try to delay it ( they did in , people forget ) but it ' ll be clear when biden is forced to make a concession call",[biden]
"biden is acting like mccain did in ; clinging to a handful of must - win states and trying to bail down - ballot candidates out of a sinking ship while his opponent expands the map everywhere with fired - up , packed rallies . it ' s over .",[biden]
trump : funny dude who insults his opponent on the debate stage and makes spongebob memes biden : really old guy who wants to sic the fun police on everyone throwing parties and doing young people things no shock that young people prefer trump,"[biden, trump]"
these trump gotv events are getting way out of hand,[trump]
"democratic socialism and left - wing populism have been completely crushed . the future is neoliberals like keir starmer and kamala harris wearing the hollowed - out corpses of their respective parties as a skin suit . stop coping and vote trump if you want populism , nerds .",[trump]
"final prediction : president : trump , biden ( all gop states plus mn , nh , nm , nv ) . senate : gop (+ ), dem (- ) ( gop wins al , mi , mn , dem wins co ) house : gop (+ ), dem (- ) do not @ me .","[trump, biden]"
"btw , mccain failed to salvage those down - ballot candidates and so will biden . michigan and minnesota ' s senate seats will flip red , as will at least two house seats from each state . they are wasting time . the ship is going down .",[biden]
where is are the cops with the tear gas and rubber bullets ?,[trump]
why don ’ t u call out all of biden ’ s racist comments,[biden]
"how is this news ? four years ago , during the iowa caucus , i sat for hours freezing waiting to get into trump and clinton rallies . i even went to trump ' s veterans ' rally early so i could get in first and i still had to wait for about - hours .",[trump]
why are even right - wing euros absolutely convinced that trump will lose information bias ( since they only get slanted msm coverage ) ? wishful thinking ( they want a weak president that the e.u. can walk all over ) ? projecting euro passivity onto americans ( lol ) ?,[trump]
"and we get to the heart of it : spencer is a class snob . he hates trump because at heart , he is an urban bugman and trump ' s coarse language and aggressive style offend him for the same reason they offend all bugmen",[trump]
"that ' s exactly what people should be doing . but then again , how can anyone really trust anything trump or biden says ? trump has lied , biden has lied , no one in the usa wins tonight .","[trump, biden]"
"a good predictor for presidential success is which candidate primary voters in the party ' s heartland back . mccain lost most southern states to huckabee . in , romney lost most southern states to santorum and gingrich . trump was the first nominee since bush to win the south .",[trump]
"“ i think this will end up in the supreme court , ” trump said last month of the election .",[trump]
"people have had it with the pandemic and they blame democrat governors / mayors , not trump , for the economic downturn the riots also helped ( biden / harris have absolutely zero credibility on law and order issues )","[trump, biden]"
this is hilarious but he ' s good,[trump]
"trump ' s rally thursday in florida was his third campaign trip to the state this month , underscoring why florida is so important to his reelection . he plans to return before tuesday ' s election .",[trump]
"biden twitter has the same energy that romney supporters had in , pigheaded denial right up until the final call at midnight",[biden]
