"the biden campaign texts me so much it feels like i ’ m having an affair . they ’ re all like “ michael , come over and vote ” and i ’ m like “ i ’ m with my wife right now ” and they ’ re all like “ bring her too ! ” it ’ s wild . but seriously though go vote for biden y ’ all .",[biden]
i want a president who condemns this kind of behavior not praise it . where are the damn cops ? in the trucks ?,[trump]
for joe biden ! ! ! ! ! ! ! !,"[biden, trump]"
trump goes on a job interview . enjoy .,[trump]
you are correct . that “ stipend ” helped prevent the shuttering of hospitals ( many of which still struggle financially ) . but mds do not get paid more for diagnosing covid . trump is suggesting that doctors are fraudulently billing for covid as an act of greed . false .,[trump]
amen buddy,[trump]
"murphy : if the polls got it so wrong in , why is the media so confident this time around ? , via i empathically believe that the biden biased polls aren ’ t realistic or representative of voter preferences . let ’ s hope for another upset",[biden]
i ’ m guessing it ’ s a move to get them out ahead of the looters they expect if trump wins . by sad none the less .,[trump]
"fair enough , i may be anonymous but i am not a weirdo stalker or anything lol i agree about masks , its common sense but thats the good old u.s.a freedom of expression and speech so its up to the people to take the necessary precautions and as thing stand , no law can change that",[trump]
"no he isnt , miami dade and palm beach just flipped red in ev . . . . county hasnt voted red since ronald reagan . . . bloomberg is just a sore loser because trump is more successful than he is .",[trump]
risking the lives of americans everywhere he goes he ’ s a covid nightmare covidiots,[trump]
please,[trump]
trump has saved my family approximately / mo . i believe that biden would take that back .,"[biden, trump]"
"even after the internet ( or maybe because of it ) there is still an incredible amount of junk mail sent thru the usps . today , i watched of my neighbors , along with myself , go from emptying out our mailboxes to heading straight for the trash can to throw most of it way .",[trump]
"trump on saturday offered praise to a group of pro - trump pickup truck drivers in texas who surrounded & slowed a biden campaign bus & who the biden campaign accused of trying to run it “ off the road , ” trump encourages his supporters to be violent trump is pathetic","[trump, biden]"
"racist presidency really keep america great means “ keep it white , ” trump is a national disgrace",[trump]
if y ’ all voting for trump behind i know for a fact y ’ all fucking for but anyway .,[trump]
"vote biden 2020 vote biden harris by a landslide a vote for biden is a vote for unity , compassion , the economy & defeating the virus ! the economy will grow under biden !","[trump, biden]"
i hope both of you lose ! ! ! 🤞,[trump]
bombshell audio recording of hunter biden obtained from laptop via,[biden]
election days away : biden back in delaware as trump heads to arizona trump knows he needs the last few days push to garner a pathway to the required votes in the electoral college while ⁦ ⁩ continues to shelter biden from further gaffes !,[biden]
thank you ! ! ! !,[trump]
its not the same virus though ? it has a lower mortality and a lower r number . cant compare apples and oranges .,[trump]
