it makes you broke .,[trump]
"trump crime syndicate has been around for a while , a criminal in chief wants another years",[trump]
"prediction : nm will shock the country by going red ! . . . impossible they say , it ’ ll never happen they say . tons and tons of biden supporters but maybe , just maybe . . . 🤔",[biden]
enjoy prison !,[trump]
"how many times has donated his salary while in office ? oh right , none . how many bucks has joe biden been paid by his son and brother ? ' s of millions of them .",[biden]
yet another trump created tragedy :,[trump]
it ' s time to come to hobbs nm mr . president ! we have an airport !,[trump]
"move to parler or gab . where ever trump is , people will follow .",[trump]
here he is already thanking supreme court . how could you not be terrified for this election . and when will trump supporters realize trumps not helping them either lmao . if he wins investigate that shit ! !,[trump]
"wow okay so someone just told me they voted for trump as a joke , are you kidding me ? ? nah man go fuck yourself",[trump]
trump hates democracy . he does not want americans voices to be heard ?,[trump]
treasonous traitor trump we will not forget,[trump]
obama ’ s only fault was assuming the trump administration could read a book that was left for then,[trump]
trump hates democracy . he does not want all americans to have a voice because he knows that more turnout is bad for republicans,[trump]
"yeah jared , what she said and you too",[trump]
this is the difference in leadership trump failed america,[trump]
trump is a facist .,[trump]
"our economy is weak and fragile because you have given money to the rich , not the average american . your tariffs have cost the taxpayer an extra few thousand a year . you are a con running us in to the dirt",[trump]
"trump speaks fondly of supporters ' protecting ' biden bus in texas ( no , that ' s not what happened ) trump election 2020","[trump, biden]"
i ’ m never voting again if trump wins tbh,[trump]
bro i get it support the president just vote for him and cheer it up but damn why y ’ all be suckin trumps dick so hard like fuckkk 😂 😂 😂,[trump]
i know dam well if trump wins he ’ s gonna put the names of everyone who ’ s gone against him ( regardless of age ) put them in a hat and pull out names and make hunger games a real ass thing,[trump]
"it ' s all about he could care less about his brainwashed supporters , maybe some will see the light",[trump]
we will never forget treasonous traitor trump never forget,[trump]
we really got ppl out here shaking they ass for the trumps like whyyy ? ?,[trump]
"i know halloween is over but this whole year is still frightening . it be even more scary if trump will will . he is doing everything he can to win even have the number stop count on . so please , speak out and vote show the world we need change & united . vote blue 2020",[trump]
trump lied and americans died ! ! dump trump jail for this dirty whore,[trump]
"but there will be plenty of covid - to go around thanks to you , you are making your spot in the record books on all kinds of fucked up shit you have done , you broke the record for the most lies any human being could ever surpass , those keep piling up every day",[trump]
trump needs to move off of twitter .,[trump]
"what about my birthday ? is he taking away my birthday ? because if he ’ s not gonna take away my birthday , i ’ m good with the rest . fucktard in chief",[trump]
who cares . biden has this election in the bag . or does he ?,[biden]
i did my math and i am kinda shocked of the covid19 death if we filled up in trump ' s hotel that holds rooms and packed people each out of over . . . it would filled out over hotels ! it ' s not alot to compare to las vegas but that is too many !,[trump]
"because it ' s fake , just like the hillary email scandal . you losers never learn .",[trump]
bloomberg reported that trump pulled his ads in texas . if biden can take texas and florida its over .,"[trump, biden]"
yes ! exactly why i voted for biden !,[biden]
"we will never forget you are and will always be known as traitor trump the world has been watching and everyone knows even your so called buddies know what kind of person you are , they will not even trust you treasonous traitor trump",[trump]
breaking : shady hedge fund endorses trump . lol,[trump]
i wonder if biden will make it to tomorrow ? he ' s looking frail .,[biden]
wanna lie to us again and tell us that we have rounded the covid - corner ? the stock market says otherwise,[trump]
is responsible for this . his thin skin and hateful rhetoric is why this is happening .,[trump]
"trump crime family for prison make this trend # , how about that",[trump]
well that sure was one loong cycle lol . just being stubborn at this point . trump is not that bad & definitely better than biden . you seen the recent ads ? they are hilarious !,"[biden, trump]"
another lie . shocker,[trump]
and then . . . . . ?,[trump]
more proof that he loves the “ poorly educated ”,[trump]
"i see a lot of articles about trump supporters who will not accept a biden win , but it surprises me with all this obviously fraudulent activity on the part of republicans that we are not seeing a similar trend of biden supporters who will not recognize a trump win ?","[biden, trump]"
ap fact check : a barrage of false statements days before the election trump biden election 2020,"[trump, biden]"
"you are a scam artist . once you are out of office , this all catches up with you and you see bars .",[trump]
"and the trump crime syndicate have dead americans on their hands trump crimes against humanity should be indicted on by attorney general hillary clinton , that would be the story to tell my great grandchildren",[trump]
"this is heartbreaking watch this and if you do not feel anything or even if you do not want to watch this , you are not human , you do not have the holy spirit within you , you are the antichrist",[trump]
trump loves ' em stupid .,[trump]
"( trump loves socialism , because that was us tax payer money he bailed out farmers with )",[trump]
the kool aid is strong with this one .,[trump]
lies lies lies . trump ' s terrorists are already among us destroying our democracy,[trump]
how soon they forget the primary . harris will be president within a year if biden is elected . peloci is ready to pull the trigger .,[biden]
“ . . . today madame tussauds waxwork museum in berlin threw its statue of trump into a dumpster in preparation for a new president . ” thanks for this note of cheer,[trump]
release your tax returns . otherwise this is just another lie,[trump]
"\ \ "" \ "" give me a fucking break \ "" \ "" - someone definitely not being best . heartless witch . \ "" """,[trump]
this is not gonna be a good week for you ! gopkkk,[trump]
"it scares me that most trump supporters like have no fear at all , like i ’ ve seen videos of them beating people up , threatening people , pulling dam weapons on their people ? ? and like they don ’ t care it ’ s fucking terrifying",[trump]
real americans for joe slaying the trump monster,[trump]
and yet all trump does is spout fear inspiring bullshit to shit shee . . . i mean supporters,[trump]
shut up and throw the ball,[trump]
"i wonder if all the environmental activist activism are still going to vote for biden when he packs + running cars for his speaches ? yeah , that ' s good for the enviroment .",[biden]
you are losing in all those states . you really should stop relying on your yes men to give you numbers you will like,[trump]
"this is your doing killing your brainwashed followers , there ' s a special place in hell waiting for you",[trump]
watching joe biden talk . there is no way on this earth he will win .,[biden]
"he says that about everything , . never . delivers .",[trump]
trump is a facist . he should not be a viable candidate for re - election .,[trump]
there are more sane people than trump death cultists . vote .,[trump]
"traitor trump betraying his followers does not give a shit about anyone but himself a selfish , hateful , incompetent piece of shit",[trump]
trump and biden : vastly different positions on social security trump biden election 2020 social security,"[biden, trump]"
fun fact : trump has not done anything but demonize the black community,[trump]
"this is what a real leader looks like , our next president of the united states",[trump]
"does not apologize to anyone , he does not care",[trump]
it ’ s starting to get tiring unfollowing local trump supporters from high school,[trump]
"that ’ s biden plan ? mask mandate really ? ! the fear that the left has put into this nation is outrageous ! no one has died of natural causes , flu or old age since march . open up the usa",[biden]
donald j . trump belongs in the hague for multiple and ongoing crimes against humanity .,[trump]
trumps deadly sins god is watching,[trump]
"cause it ’ s fuck the police , trump , biden , the kkk & yo momma if you ask me","[biden, trump]"
good . trump sucks .,[trump]
the economy changed . that affected everyone ' s life including mine . trump did more for that in less than one term than both obama and bush ever did and the economies collapse happened under bush .,[trump]
stupid trump .,[trump]
is satire won of them liberal rap stars ? 😉,[trump]
what a non - plan,[trump]
"may god forbid we have trump another years , he wipe out the population , well at least the colored population",[trump]
trump - new mexico,[trump]
ap fact check : trump refers to voting chaos that does not exist trump biden election 2020,"[trump, biden]"
"last night , a black african american supreme court justice swore in a female into the supreme court , and the only people upset are democrats . what does that tell you about democrats ? ac bconfirmed liberalism is a mental disorder",[trump]
"by poll watcher , trump means anti - democracy fascist thug who intimidates voters to make up for his small pp",[trump]
so you ’ re telling me . . only if biden wins the election will be looked at to see if it ’ s rigged . and amy coney barrett will be one of the ones that get to decide if it ’ s rigged or not . the bitch that was rushed in and did awful at her hearings and has no experience lol .,[biden]
killing his flock,[trump]
