"that ' s ridiculous . everyone is aware ' s tax cut wasn ' t for the middle class , it was for the rich . biden cares & will get rid of *that* . stop lying . rnc lies for trump trumps the biggest liar ever vote them all out",[trump]
this may be trump & apos ;s greatest ad yet,[trump]
trump ! ! ! 🇺 🇸 🇺 🇸 🇺 🇸 🎶 🎶,[trump]
proof of media hiding corruption of lying joe biden but ran with “ russian collusion ” . journalism is dead bobulinski,[biden]
the hud secretary is a duh when it comes to knowing his job . trump has the best people working for him .,[trump]
your army ? sounds to me like the u.s. military has a serious job to do by removing your faux army .,[trump]
stop lying . 🙊 biden has promised a day bipartisan commission on court reform . are you listening yet ? vote them all out trumps the biggest liar ever trump lies everytime he speaks trump lies americans die vote blue down ballot,"[trump, biden]"
yep . and biden is high treason .,[biden]
"you , and millions less than are voting for biden .","[biden, trump]"
i can ’ t even afford obama care . that shit sucks ! ! wants to keep preexisting conditions so it will benefit joe in the future .,[trump]
trump,[trump]
now god has to do the purifying . assent to his will . keep your souls safe and do not buy into a trump / vigano team . don ’ t ! the worst that can happen by not buying into it is you have kept christ as your king ! if you buy into it you chance forfeiting your soul and renouncing,[trump]
i think trump ’ s little hand penis is getting tinier,[trump]
love obama . please continue to stay in trumps head . i love how u r driving him crazy,[trump]
"joe biden lied . he knew hunter was trading on relationships with vp plus getting a kickback himself . follow the biden money , including brother .",[biden]
team for what ? super spreaders ? ?,[trump]
"this whole thread summarizes how despicable trump , pence & their enablers are and makes me extra angry w / any doc , nurse or other hcw who supports him . and anyone who has a hcw in their family , or as a friend . or anyone who may ever need the care of a hcw . trump lies people die",[trump]
and she will forever be tainted by the trump brand . the justice with an asterisk next to her name .,[trump]
"from the look of things , this country might need to be shut down for at least a couple of weeks . unless the spirit knocks some sense in him , we aren ’ t going to get that if trump gets re - elected",[trump]
shocking and profoundly sad you are embracing gnosticism . the worst . deception ! pray . stop this insanity,[trump]
"if joe biden wins , america loses | wilkow via",[biden]
mccarthy sure has been laying low . wassup with that ? let no trump enabler escape the reality of their trangressions these last years . they should be ejected from public office for life .,[trump]
