"who ’ s to say they won ’ t be as wrong as they were in ? electoral votes seems likelier than a trump win , and it ’ s not even close .",[trump]
ok here you go trump corruption,[trump]
vote joe biden ! ! blue wave 2020,"[biden, trump]"
mnuchin was appointed as repayment on a load trump did not repay .,[trump]
trump,[trump]
do we have an election day or an election month ? sure let us just keep counting unverified mail in ballots until biden wins .,[biden]
hopeless . if trump loses the reality is there are still millions of my fellow americans that literally worship him . if he wins we go way beyond hopeless . it ’ s utter despair and definitely leaving the country .,[trump]
wow dude . did you just kinda say bobby orr endorses president trump because he is rich and greedy ?,[trump]
wake up america ! the invasion is already here ! look at your politicians ! hunter biden has managed to put papa joe biden under china and russia ’ s fingers,[biden]
"yeah way to keep screwing up our planet ! ! ! joe actually cares about the environment , unlike you ! we know it ’ s all about the money for you .",[trump]
"honestly , if you sleep with your ar15 and it ’ s all you love in this world , biden isn ’ t your vote . if you want the end times to come so you can be raptured , biden isn ’ t your vote . these ppl exist . they are horrible . and there ’ s more than you think .",[biden]
says the person supporting trump and all of his hate .,[trump]
"let us jump into trump ' s time machine . . . . it ' s now , trump ' s inauguration day . trump says , the doj has filed money laundering charges against joe biden and his prior administration . obama gate will be soon coming to a truth gate theater near you .",[biden]
lock trump up and vote the corrupt out ! ! !,[trump]
"vote every bootlicking , science denying , trump - ass - kissing republican out because idiocracy was supposed to be a satire .",[trump]
vote joe biden to end trump ' s corruption,"[biden, trump]"
"the supported - by - trump charter schools here in az teach chinese and russian as foreign languages . there are about of them all over the state , owned by a russian couple .",[trump]
"have you ever lied ? he who is without sin , let him cast the first stone . do not be self - righteous hypocrite . it ' s not a good look .",[trump]
so is biden gonna provide that funding ? is he gonna abolish ice ?,[biden]
"i loved watching you growing up . can ’ t say i ’ m surprised , but . . . . . . just , ew . you ’ re not dumb , brett . can ’ t you see through trump ’ s bs ? !",[trump]
"\ \ "" \ "" weekend at biden ' s \ "" \ "" - movie trailer via \ "" """,[biden]
puerto ricans are better than trump . ❤ ❤ ❤ ❤ ❤ ❤,[trump]
no balls biden and bicycle kammie good riddance ! !,[biden]
"yeah , trump is not innocent",[trump]
somehow i feel that ' gibs ' will have a big impact on the election though i might be overestimating it . healthcare and covid ( biden ' s style of covid prevention will likely just be extremely aggressive lockdowns while the gov just sends weekly gibs as bread and circuses ) -,[biden]
stop playing monkeys world ! ! ! bardacity barda world play 3 monkeys we demand media coverage,[trump]
trump ' s covid - response is equivalent to rearranging the deck chairs on the titanic .,[trump]
bye don !,[trump]
ice cube is melting . a lying pathetic trump punk . you have instantly turned all your movies to comedy . a little punk bitch like you acting like your tough . thats funny . sending you a case of pampers like usuall .,[trump]
"really ? i bet he can scoop ice cream , in fact , some would say he is the best ice cream scooper ever . truly yuge scoops .",[trump]
"same guy who published the names and physical addresses of trump donors in his district , correct ?",[trump]
if it was black people doing what the trump supporters in this video are doing it would ’ ve been a completely different story and that ’ s just the truth . those cops would ’ ve been ready to kill if it was black people . they wouldn ’ t of been able to leave the scene either .,[trump]
"we get it , you are voting for trump .",[trump]
"not a woman hater , an ignorance hater . but i get why you are confused",[trump]
you better get ready for four more years of because you are about to witness a trump 2020 landslide victory !,[trump]
i knew this crap was happening all over the country - recorders office of each state must be vigilant and match signatures and follow the rules . this why we need poll watchers and counters !,[trump]
"this racist isn ’ t very bright ( as most racists aren ’ t ) , spewing hatred from twitter with his company name listed on his bio . trump supporters excelling in stupidity . biden harris landslide 2020",[trump]
dump trump,[trump]
i think trump will win pennsylvania by a solid,[trump]
vote joe biden ! ! 🌊 🌊 🌊 🌊 🌊 blue wave coming,[biden]
only your uneducated base believes that ! !,[trump]
joe biden partnered with chinese communists for | rudy giuliani | e . . . via,[biden]
you mean it ’ s not because we are testing too much ? ? ? ! ! ! what . an . idiot . trump . is .,[trump]
"no msm today ! news : oann - newsmax - tucker , hannity , laura i , c - span youtube for trump rally ’ s - rightsidebroadcasting podcasts - dan bongino , glen beck , david harris jr , lance wallnau , there ’ s one with rampage , is so good , rudy giuliani , steve bannon , scott adams , eric metaxas . . .",[trump]
voted joe biden .,[biden]
why is the photo a fucking pro trump sign ?,[trump]
tired of seeing y ’ all say “ hate biden and don ’ t support trump ” . . . to me you ’ re just silent from now on . go vote ! ! ! ! ! ! ! ! !,"[biden, trump]"
a vote for joe biden is vote for more us jobs shipped to china and a continued chinese takeover of the us . this is dude is corrupt and compromised . they own him maga 2020 landslide victorychina bitch joe biden crime famiily,[biden]
no - more like poor biden / harris ! ! their all going down the drain with the rest of those corrupt evil demoncraps ! ! ! i am gonna just laugh my ass of at of you ! !,[biden]
was this hackers or just traitor trump hiding more money for when he flees the country ?,[trump]
is almost as big a baby as vote blue to save america,[trump]
biden ' s attempt to show a masculinity to liberal voters ? roflmao .,[biden]
"i ’ m awake cuz my cat beats on my nose with her paw til i get up and feed her ! sadly , my anxiety over this election is screwing with my sleep abilities . i want joe biden / kamala harris to win so badly it takes my breath away .",[biden]
can ’ t wait to hear that joe biden won the presidency & kamala ( bette porter ) harris has won vp,[biden]
"there are a million reasons we voted for biden / harris , but to start with i would name sanity , unity , and equality .",[biden]
"god bless you , !",[trump]
don ’ t miss tonight ! biden is getting exposed big time !,[biden]
"+ new unemployment claims last week , + americans dead because you failed miserably , vote joe biden to protect americans and help the economy ! !","[biden, trump]"
trump cut social security vote joe biden to save social security ! !,[trump]
we need everyone to come out and vote for trump trump and all red so we can put a stop to socialism,[trump]
"i personally have yet to encounter a single trump supporter in person who can speak coherently about any policy proposal , let alone fiscal policy and its history",[trump]
how i ’ m gonna act if i get pulled over by a cop if trump wins the election,[trump]
it ' s a sign of the red wave to come !,[trump]
give me your top reasons to vote for biden . i can ’ t wait to hear this,[biden]
vote for your life vote joe biden ! ! !,"[biden, trump]"
"but you do not that ' s the problem ! ! ! you fight for big corporations and the filthy rich , not the everyday americans if you did you would have so much more support . bullying and selfishness are not good qualities in a person let alone a president ! ! !",[trump]
"meanwhile , the canadian border is swiss cheese for border crossing . by all means though , keep lying about the wall being about security .",[trump]
he will be crying in his beer as biden wins in a landslide .,[biden]
the black community ' s best chance may be four more years of trump,[trump]
dems are banking on trump voters leaving to vote for biden because of covid alone it seems like .,"[biden, trump]"
"this is not what represents . the people doing this hateful stuff are what trump is calls antifa . he is against this behavior so do not lump him in with these radical , evil hearted people . they exist on the democratic and republican sides . they are not american !",[trump]
"hellyeah , trump ! ! !",[trump]
vote joe biden to save america ! ! ! vote the out of office ! ! !,"[trump, biden]"
no it ’ s not . . i see the video . . biden was lost . . .,[biden]
well they sure are miserable ! because i ’ m a catholic practicing man and my family traditional roman catholics and we are sure voting biden .,[biden]
"in az ? probably not . the head of our gop is horrid , happens to be a medical doctor that touts masks as useless & that it ’ s all a hoax . kelly ward a work of art . our gov doug deucy is useless and just hoping trump wins so he can go to washington . he also expanded our supreme court .",[trump]
vote joe biden to end this nightmare and send donald trump packing ! !,[trump]
how can you tell trump is lying ? he says anything it ' s a lie .,[trump]
"i own firearms , i ’ m no progressive , the second amendment isn ’ t going anywhere with or without boogeyman beto . i voted for biden & for the first time in nearly years , i ’ m semi - relaxed . cheers",[biden]
"while trump is holding multiple superspreaders here in az putting first responders , hospital staff , & all arizonans in danger - but yeah ducey go ahead & praise them while doing nothing to protect them ! we ’ ll remember when you ’ re up for re - election ! you when trump came to town 👇 🏻 ‼️",[trump]
"there will be superlatives : trump is about to make history , no matter what happens",[trump]
"i am white , fuck trump",[trump]
christ is a silly myth and so is your faith in trump . you are just super gullible .,[trump]
check the troop numbers - i respectfully disagree & trump is the least conservative - he is an imposter that was doing a stunt to spotlight his business now over people are dead that didn ’ t need to be - he was thinking only of himself - you vote your way i ’ ll vote my conscience,[trump]
vote joe biden,"[trump, biden]"
"jim , why are you retweeting this horseshit ? do you think biden is a socialist ? do you want to peddle this disinformation ? i don ’ t think you do .","[biden, trump]"
