the trump legal team can ’ t even seem to agree on what should be declassified : report,[trump]
trump,[trump]
trump supporters hate facts . . .,[trump]
what the trump administration is doing sounds an awful lot like kidnapping and human trafficking .,[trump]
"i would think , any and all judges put in place by trumps corrupt administration , should recuse themselves from all election complaints . if allowed , who will file a motion to recuse ? justice barrett , was recently requested to recuse herself and she agreed .",[trump]
members of ‘ black voices for trump ’ caught on video harassing black biden supporters in nc,[biden]
"for any ( still ! ) undecided voters , i have expounded on that nuance here in an evidence - supported facebook post explaining why democrats are probably best at reducing abortion . have a read , and then go vote for joe biden :",[biden]
trump ’ s closing argument to women : ‘ we ’ re getting your husbands back to work ’,[trump]
early votes in texas surpass total as democrats and biden campaign continue push to flip state,[biden]
who has more fun ?,[trump]
"it ’ s quite clear that the only reason he ’ s holding rallies still with maybe people there , is to deflect the notion about rigging the election ! ! otherwise after looking at trumps rally ’ s vs biden ? why would you still out be out there ! ! ! 🤷 🏻 this is concerning","[biden, trump]"
the ‘ trump campaign sees the writing on the wall ’ as it all comes crashing down : columnist,[trump]
trump and republicans laughed at us . . . the said what are you going to do about it . . . toady we show them . we are voting out trump and all his republican enablers,[trump]
") since biden served with obama , it ’ s worth comparing trump ' s and obama ' s economic records . even prior to the pandemic , economic / stock growth under trump did not outperform economic / stock growth under obama","[biden, trump]"
trump injects more election chaos by claiming you can change your vote to him after you ’ ve already voted,[trump]
‘ would make your head spin ’ : omarosa explains dynamics between ‘ repulsed ’ melania trump and the president,[trump]
conspired with to seat an unqualified jurist on the supreme court . mission accomplished so now he takes time off to salivate . no stimulus for struggling families . the accomplice will return to work . mission accomplice,[trump]
trump got my vote today . thanks for the reminder snoop,[trump]
pandemic is just dem surrounded by panic . go back and hide in your closet,[trump]
trump and biden wage unexpected duel in georgia,"[trump, biden]"
"\ \ "" \ "" u.s. billionaires got trillion richer during trump ’ s first term \ "" \ """,[trump]
the president is ‘ going to get destroyed on tuesday ’ : former trump white house official,[trump]
‘ have some fun ’ : video catches donald trump jr . inciting supporters to harass biden campaign in texas,"[trump, biden]"
trump judges are ready to pay trump for the jobs thats why there were put there we must get them impeach or more judges to balance the supreme court,[trump]
trump ’ s chicago tower debt magically disappeared — and americans still have no idea why,[trump]
trump facing double - whammy of criminal charges and crushing debt if he loses : columnist,[trump]
biden is done,[biden]
pope francis warned christians . do not vote for trump . trump is not christian .,[trump]
trump,[trump]
trump,[trump]
trump operatives get busted for using pre - pandemic photo to smear biden as a mask hypocrite,[biden]
local police say biden staffer may have been ‘ at fault ’ in ‘ trump train ’ highway incident local police — - fib . they are looking for white supremicists under every bush and lone wolves after every terror attack . when trump wins fib gets a lead enema ☠️,"[biden, trump]"
