media firemen scramble to save biden candidacy,[biden]
"so you will be sure to vote trump , in recognition of that . considering you have zero to vote for , with regard to biden , a guy that was in office for years , and has not supported israel the way that trump has . . . . right ?","[trump, biden]"
um . is it for the same reason all the rest of the world ’ s women hate trump ? ( reading now ),[trump]
"is this greg person a troll ? he has minnesota twice and each of them have different numbers . and md , nj , etc don ’ t make sense . he must live in the alternate cult reality that has been created by trump . in that universe , there must be another va or md or nj that votes like this .",[trump]
"i am . many of us are . was traumatizing . and while logic says is not , the polling leads for biden are strong , the “ what if ” question is always there . also , the aftermath of the election night seems uncertain .",[biden]
can we sell nigeria ? - trump probably,[trump]
"orange 🍊 is your color , what size ? yes , we have ordered xxxl jumpsuits for you and several for your kids .",[trump]
"hey , maga heads , let us own the libs & fool the media by voting for biden & then telling the exit pollsters that you did not . that will make their head spin . ownthe libs",[biden]
is this also trump taking credit for what obama gave to him ?,[trump]
who ’ s your new wife ? fake melania,[trump]
"projecting again , donny ?",[trump]
yup yes it would have been .,[trump]
you mean like the one disguised as a tax cut you did a couple years ago ? ?,[trump]
"yeah we had that , that ’ s why we elected the first washington outsider in generations . and the establishment hasn ’ t stopping panicking since",[trump]
"from marco rubio ’ s lecture , it seemed that he approved the ambush of biden - harris bus in a highway by trump supporters . florida and the us deserve better senators . vote trump senators out .",[biden]
can you please clarify if you ’ re making judgments about nc and georgia going to trump ?,[trump]
"that ’ s what team trump tweeted out , most likely goes to their campaign managers / election lawyers",[trump]
trump losing / biden winning . seems like it would be a headline risk considering current potus tweeting affinity,"[trump, biden]"
that ' s already a thing . . . because of you . . . .,[trump]
another racist white savior,[trump]
"now , however , shakira believes the country is going against its core values . i agree ! please stop trump ! make america whole again ! united we stand . divided we fall !",[trump]
"this morning in the er : active mi ( heart attack ) refused the cath lab because he wants to go vote for trump . willing to die for a man who doesn ’ t care about his life , liberty or whether he lives or dies",[trump]
"hearing from more people supporting trump than biden today . voting appears to be steady across the three polling places in milford and framingham i have been to so far . short lines inside , but less than a min wait to vote . really cold when the wind blows outside ! election 2020","[biden, trump]"
dream on moron dump trump day nov 3,[trump]
"your lack of leadership is the reason infections are at an all time high . + americans have died from this virus due to your disbelief in science . your incompetence and lack of empathy is on the ballot . unlike the republican senate , america will judge accordingly on",[trump]
editorial : the herald endorses trump,[trump]
"ur dog looks weak , he ’ s an animal not a vegan . feed him",[trump]
i ’ ll take biden ’ s lies over trump ’ s lies any day ridin with biden harris,"[trump, biden]"
easy for me to vote for joe biden . america needs to heal and needs empathy not hate . great article,[biden]
we all know trump bought & paid for kavanaugh . coney barrett too ! there is no hope for justice in the usa anymore ! dump damned trump !,[trump]
"\ screwtape & wormwood are jumping with joy on how well & their gop cohorts have brought evil into our nation . i find during \ "" \ "" the universal prayer \ "" \ "" at mass i can not pray for this evil president . how do other feel . \ "" """,[trump]
"every big government advance , from woodrow wilson to fdr to lbj , will culminate in just a few short days if biden wins . america will wake up on day and feel like they just woke up in someone else ' s house . the country will be completely unrecognizable .",[biden]
biden is in bed with china,[biden]
the trump crime family all got security clearance so why not ?,[trump]
"if covid could vote , it would be wearing a tiny little maga hat and flipping off people of color as it floated into the voting booth .",[trump]
if only there were some way to show the american people all the millions you paid . sad !,[trump]
"them biden ' s know which side their bread is buttered on , ,",[biden]
vote trump out !,[trump]
more than likely but the us has a history a very corrupt populists that have given real relief to their supporters like huey long or james hoffa among others . trump play acted that way . anyone not disabused of that by now is a fool or cult follower .,[trump]
trump believes he doing a great job against covid - yet his own chief of staff admitted that their waving the white flag ! trump doesnt care,[trump]
i live in southeastern part of ma and it most certainly hasn ’ t disappeared ! brockton is in the red as well as several other communities !,[trump]
how many people are changing their vote for biden to president trump ? laptop from hell,[biden]
what ' s sad is everytime i see an american flag i assume it ' s a trump thumper . we need to fix that,[trump]
i voted trump in fitchburg massachusetts .,[trump]
i want to vote trump even more now .,[trump]
trump derangement syndrome in full effect . attorney general now a medical / public health expert ? 😜 stick to skateboarding . . .,[trump]
trump has nominated more judges on the scotus than any other president ( / of the scotus ) . and pence had the audacity to accuse kamala harris of court - packing .,[trump]
once you get in next week please set up a special commission that investigates the trump administration and all republicans who allowed this cancer to metastasized throughout our country ! we are counting on you to make sure this can never happen again !,[trump]
"too bad it declined % the quarter before , but go ahead and celebrate .",[trump]
"dude , what are you doing ? despises people that look like you he ’ s using you !",[trump]
