"gonna vote on the 3 rd . . don ’ t trust what trumps cronies have gone to the usps . as a person on oxygen with one lung , i ’ m risking my life to vote . it ’ s that important to me ! my ticket is straight blue ! !",[trump]
fact check : viral image falsely claims to show joe biden ’ s ‘ huge delaware mansion ’ via,[biden]
"another entertainer spouting his pathetic hypocrisy . latinos can think for themselves , and can see that president trump supports them and all americans .",[trump]
"b r e a k i n g 🚨 🚨 🚨 rudy giuliani and donald j trump are con men , soon to meet their demise ‼️",[trump]
"to : . . . . . . . cc : . . lying gop 💩 ' s in our government , every one of them ! ! ! 👇 👇 👇",[trump]
the election should end only after all eligible votes are counted . this is what democracy looks like,[trump]
it was a thank you letter from and for christian leaders who have been compelled by their faith to stand against the unchristlike rhetoric and policies of trump .,[trump]
this is why people refuse masks . coronahoax,[trump]
trump will win pa and most of the battleground states . polls are a joke .,[trump]
i will say it again . i have yet to hear a single story of someone gaining respect for pres . trump . his dereliction of duty has left only cult members .,[trump]
"srry but if ur not old enough to vote and ur sending me trump shit , i ’ m suddenly blind and can ’ t see it 🤷 🏻 ‍ ♀️",[trump]
best part is that his buddy was passing out trump pins literally right next to the door,[trump]
"it ’ s really scary living and feeling like we are in 1 9 3 0 s germany , like what will happen if trump gets re - elected / refuses to leave the presidency ?",[trump]
"but again - even if we now go on election day , we would need a provisional ballot . those only get counted in a close election , but trump could get those thrown out too .",[trump]
thanks trump 🇺 🇸,[trump]
the coalition is working ! you will see :,[trump]
south carolina is a definite trump win ?,[trump]
"even if biden takes texas , which i believe he will do , keep voting everywhere ! the bigger the number , the sweeter the victory ! !",[biden]
"trump in pa : president donald trump will be campaigning in bucks , berks , and butler counties this weekend ⬇️",[trump]
huge breaking exclusive : hunter biden has a pornhub account where he uploaded his personal porn - including with family member via,[biden]
the square root of negative trump,[trump]
"back to the border , obama / biden built the cages and started the practice of separating families , not trump .","[trump, biden]"
"back to the border , obama / biden built the cages and started the practice of separating families , not trump .","[trump, biden]"
and then you can kiss your freedom goodbye .,[trump]
lmaooo this trump stop socialism ad cannot be real,[trump]
"‘ look out for my family ’ — hunter ’ s biz partner tells all on meetings with joe biden : goodwin sent from the new york post app . for more from the post , visit to download our apps , visit",[biden]
jealous over covid ? ppl talk about covid more than they talk about you .,[trump]
what are your thoughts about the ccp blackmailing the biden ’ s with videos of hunter biden having sex with underage family members and knew about it and didn ’ t stop it .,[biden]
we did not get to hear from trump,[trump]
we already voted and no where was your name mentioned ‼️,[trump]
"i ' d love to know what those are . , any polling done related to registered republicans who plan to vote ( or already have voted ) biden ?",[biden]
going up just before the election . . . just try and stop us from voting in person god wins ! !,[trump]
he ’ s no angel,[trump]
technically not a single one . we have come close with polio amd smallpox but we have never stopped a virus . that was my point .,[trump]
"do not waste too many words on your idiots , laura . try this : trump strong love people biden weak hate people","[trump, biden]"
omg ! ! ! ! i am so jealous ! i love lady gaga ! ❤️ and biden too 🤗,[biden]
"do you realize the respecy you would receive if you surprised everyone and conceded with dignity if you lose ? ? what an impressive piece of history . what a wonderful gift to our country , its future and yourself ! !",[trump]
"biden only wins fl if there are big gop defections . trump had all time record number of primary votes this year , more than double the previous record , even with several primaries cancelled . what evidence is there of mass gop defections ?","[trump, biden]"
lotta pa trump support im one of them ( reluctantly ) .,[trump]
every single thing he touches is ruined . he ’ s a human plague and does not care . these people don ’ t realize he couldn ’ t care less about them . they rather attack those that work on their behalf like a journalist or cdc worker . we need every trump out of sight and mind .,[trump]
he literally got what he wanted to get out of the evening and left everyone else out in the cold . literally . trump rally attendees stranded after listening to the president in omaha,[trump]
i meant the stand down strategy . i believe the ng should be present in cities run by dem o crats from / philly needs the ng now but wolfenstein won ’ t let it happen . . .,[trump]
