"get them there so you can get them on camera , then leave them to freeze when you don ’ t need them anymore",[trump]
"what does that have to do with anything cindi ? do deaths in blue states not count ? is it just ny & nj that have less value ? while they have of the deaths , the pendulum is quickly swinging ; ca tx fl , all of which each have more deaths than nj . tx & fl are red states .",[trump]
"public emergency , a wuhan loving moron is running for president ! joe biden , middle initial is p for pussyfoot !",[biden]
new york house of representarives : impeach governor cuomo via,[trump]
"i ’ m with you . if biden wins this week , i ’ m extending the christmas season .",[biden]
i think you are making this a political issue & it better not slow down the vaccine for our state . the fda has been professional & not in trumps pocket / doing his bidding as cda has at times . i am so sick of this being made into a political football as it should be math & science,[trump]
"i predict ! ! ! trump loses , attempts to pardon himself , fails . trump resigns and pence pardons him . not enough time to install a new vp . . . . nancy pelosi becomes de facto vp until jan20th ! ! ! trump family flees the country to saudi arabia . ( bwaaahaahaahaaaa )",[trump]
very true ! my wife & i took a weekend trip & ran into a mob of trump supporters against a group of biden supporters . it was ugly & disgusting ! not the america i volunteered to defend !,[biden]
"with the trump campaign already announcing legal challenges to election results , i have to assume that their internal polling is really , really bad . 🤔",[trump]
"we did not change the rules . it ' s the gop cheating , like they always do . i am very confident that in a straight election , no malfeasance , biden crushes trump in both ec and pop vote . massacre . only question is if trump can cheat out a win","[trump, biden]"
"as obama stumps for biden , another chance to vanquish trump and protect his own legacy","[biden, trump]"
two tx men who stopped a church shooter exposed biden ' s plan to stop 2 a :,[biden]
what do you say donald trump joe biden election 2020 election day,[trump]
"directly related . they use the biden crime bill only as an attack point knowing damn well they supported such a bill . meanwhile , they are okay with public executions .",[biden]
"plus , looking at the numbers , all of polk county : r - 1 4 9 k d - 1 4 7 k npa - 1 2 1 k in , trump won it 1 5 7 k - 1 1 7 k , so 4 0 k votes . even if we add that extra 4 0 k onto the pile , it will not move the needle much . miami - dade ( went for clinton by 3 0 0 k ) is also not fully up to date .",[trump]
almost years of trump will make any sane person go batshit crazy .,[trump]
voted biden / harris here in oregon . can you give democratic running in ny 27 some retweets . close race in a heavily republican district . thank you .,[biden]
"the fact that it completely ignores npa voters , who polling shows are swinging to biden by or more ? and that this would be more than enough to completely obliterate the small lead rs already have ?",[biden]
"well , well , well , folks , we have got here a certified stable genius . i mean surely putin woulda put out a press release on his bounty deal ? the taliban have killed americans - fact , whether an incentive or a bounty paid , a real president would defend the troops . biden harris 2020",[trump]
and we have a new slogan ! omaha trump rally disaster,[trump]
it ’ s a nothing burger !,[trump]
"it ' s almost as if ' s super spreader rallies & surrender on even trying to keep americans safe is part of the republicans voter suppression plans - hey , let us make sure infections peak right on election day so folks are afraid to go to the polls . vote 2020",[trump]
do not shake ( horns ) do not shake ( more horns ) shake trump ' s booty . shake trump ' s booty !,[trump]
"every time someone with a 🧢 tweets out that they wrote in or voted for trump today , andrew yang sheds a tear . do you want to make andrew cry ? ! just vote biden harris 2020 and then throw all your anger into advocating for andrew ’ s policies yang gang",[trump]
judge rejects justice dept . bid to short circuit defamation case brought by woman who accused trump of rape,[trump]
"what part of biden is a gun owner and devout catholic do people not get ? how many times does he have to say he is not banning fracking ? this is insanity , if you believe trump at this point , you are a lost cause .","[biden, trump]"
how in the world do you think trump will lose any states that he won in ?,[trump]
complaining about cold washington mi while lying about barack obama leaving him with judges to fill . no mention blocked filling them ! gop now killing seniors 300 k americans dead covid19 gop death cult free p the oakland press m live mining journal ap,[trump]
i voted for and 🖤 byeeeeee trump .,[trump]
we are kicking trump out of our house . bring it home .,[trump]
trump is feeding rn,[trump]
"in my world ( trumpland ) there has been a small , but noticeable erosion of his base . enthusiasm amongst kool - aid cult members is fervent , but the rank and file conservatives are tepid at best , many voting biden . - .",[biden]
