"fake billionaire , fake human , fake father , fake businessman , fake president .",[trump]
even ’ s major creditor & “ revered dominator ” objects to having russia ‘ smeared ’ by trump ’ s misinformation ! ! . . . . .,[trump]
citation needed for when it was great please .,[trump]
and i voted trump too 🏋 ️ ‍ ♂️,[trump]
"live : trump campaign rally in lansing , michigan via",[trump]
the biden voter is the one with the fridge .,[biden]
i can ’ t tell if it ’ s for or against trump .,[trump]
emails reveal how hunter biden tried to cash in big on behalf of family with chinese firm via,[biden]
no . . . . i have not been by the trump fanatic ' s house lately .,[trump]
these people are traitors need to be arrested,[trump]
"same here , with my grandfather . it ’ s very hard to see what happens to them . shame on his wife for pushing him . i don ’ t like biden but i still find it hard to watch .",[biden]
"you seem to be confusing joe biden for hillary clinton . also , fun fact , donald trump has lied more than times since he ' s been in office .","[trump, biden]"
"fixed income folks in flawida will not vote biden , they just cant afford him . its not their fault . no one has shown them that they need less money with obamacare florida",[biden]
"my area actually has been popping up with a ton of biden signs ( central texas , a little south of austin ) . i am not sure that it ' s going to flip blue though .","[biden, trump]"
you know the outcome . trump landslide,[trump]
"a great number of trump supporters are the religious , law - abiding , and / or responsible for family ; they simply will never commit barbaric destruction the way the left ' s fascist antifa clan does . not on that scale , that persistently . there may be an individual who snaps though . . .",[trump]
"\ lol the \ "" \ "" conservative \ "" \ "" victim complex is strong . \ "" """,[trump]
read the thread,[trump]
"my theory is that there ’ s a bunch of new voters . that the polls are off some places . i still think , right now , that biden likely wins . it ’ s a close thing .",[biden]
". - again . you do not get to set the rules for this election . all votes get counted . any assertion otherwise is nothing more than a fantasy in your otherwise empty head . i am getting tired of having to tell you this . deal with it , get over it , and accept it . 🖕 🏾",[trump]
"russia and china have blackmail material on joe biden . he took their $ $ . they didnt give him money because he is an ' aw shucks , good ole guy . ' they gave it to him to influence and blackmail . vote for joe and we all may be speaking chinese maga 2020 trump for freedom ! !",[biden]
trump supporters blocking the road,[trump]
"why would anyone go to the polls today to vote biden ? he ' s old creepy he yells at you he ' s easily startled . none of his so called allies , obama or msm can even make a good case for him . he ' s suppose to be about decency and civility , but he ' s neither of those .",[biden]
the biggest trump endorsement yet,[trump]
trump cult of personality weird,[trump]
there ' s no need for asterisks . fuck donald trump .,[trump]
vote your hope lets keep the good guy in office mr trump . . . he got my vote and most of texas,[trump]
"i know many of these stated are too early to call . they are showing kentucky to have you losing . donald trump easily carried kentucky with of the vote , to of the vote for hillary clinton , a margin of . trump won kentucky by the largest margin",[trump]
"\ \ "" \ "" forging the anglosphere : india says to sign military agreement with u.s. on sharing of satellite data . . . i could have sworn i remember being told trump was going to alienate all our allies and bumble his way into war . \ "" \ """,[trump]
dead americans and you still lie . republicans for biden,[trump]
is always right ! that ' s what ticks them off ! voter fraud,[trump]
biden bus tour in texas !,[biden]
"amarillo , tx to be exact . we are supposed to receive another to inches this evening . it ain ' t much compared to the north , but it is still snow . . .",[trump]
jared kushner bragged in april that trump was taking the country ' back from the doctors ' smart news,[trump]
"/ to delegitimize perfectly legal mail ballots is the general unwillingness of republicans to call b.s. on their president ’ s baseless allegations of voter fraud . indeed , the “ red mirage ” scenario , whereby trump might claim victory on election night . . .",[trump]
"people keep saying is becoming unraveled . can anyone , anyone at all , point to a time when he was raveled ?",[trump]
you never take any responsibility . if your followers were not morons they would call you out on it .,[trump]
brett ’ s endorsement means that donald trump and copper fit have one more thing in common other than only working on tv,[trump]
money laundering and bribery . the biden crime cartel is getting a pass from media . censorship is making the usa into the old ussr .,[biden]
i can ’ t think of another major america city where people have giant trump flags in their front yard,[trump]
where are biden ’ s stats so we can compare them to ? take your head out of your ass . all that if the total opposite,[biden]
thank you president trump for putting the safety of americans before politics ! ! !,[trump]
"neighborhood : morris park , bronx profession : air traffic control supervisor at jfk airport last time he voted : in ( for hillary clinton ) ; in ( for rep . alexandria ocasio - cortez ) who he ’ s voting for this year : trump and aoc",[trump]
nah ! a vote for china joe is a vote for rape . we will vote for america,[trump]
"here ’ s the guy in the black truck in san antonio - before the biden harris bus incident , causing more trump terroism texas taliban make him famous trump deplorables",[trump]
"if i were to vote for biden , i ’ d eat fucking glass before i ’ d tell a rich liberal that .",[biden]
"cowards attempt to intimidate their opponents . that ' s what these trump supporters are , cowards .",[trump]
"\ lol . i read a tweet from laura ingraham the other day that asked \ "" \ "" why is biden yelling ? \ "" \ "" \ "" """,[biden]
"trump trucks started showing up here like this in texas a few weeks ago . not shutting shit down but all the sudden in bandera , tx ( popular small tourist town ) every weekend . big fancy trucks with flags . someone is organizing this shit .",[trump]
why are fort worth police escorting trump terrorists to intimidate voters ?,[trump]
you have raised our taxes .,[trump]
"what ’ s wrong with testing ? without tests , solutions wouldn ’ t be possible .",[trump]
your promises are always worthless . - mexico didn ’ t pay for the wall - you expanded the swamp - there is no aca replacement - infrastructure ? - no significant middle class tax break - china doesn ’ t pay tariffs trump lies everytime he speaks trumpkills americans . .,[trump]
i hope biden gets rid of electoral college . biden harris 2020,[biden]
i ’ m not sure about that . he decided to send out the hrc letter but failed to mention investigation into trump campaign ? ? ? i ’ m sure he ’ s a smart man . what did he think would happen ? ! ?,[trump]
"biden still on the gas , in philadelphia pennsylvania ! he ’ s got his megaphone ! love it ! ! ! biden megaphone - get it trending ! we love you biden harris 2020 vote biden harris all the way through biden harris 💙 patriot 🇺 🇸 election 2020",[biden]
dems want to open borders and kill babies ! that ' s it . . .,[trump]
what if the biden / harris vote was the mark of the beast ? 🤔 🤔 🤔,[biden]
obama : this basic question was ' too tough ' for trump,[trump]
president trump ' s remarks and justice amy coney barrett is sworn in ! ! via,[trump]
"bs , trump wins texas bigly .",[trump]
"anything ' s possible , but i really think this is what ' s going to happen . four years of trump and nearly one year of covid have people braying for libidinal release . it ' s a fantasy",[trump]
"i ’ m definitely watching tyt on election night 🤡 🤡 🤣 😂 🤡 😂 🤣 i bet on election night , when trump wins . cenk will claim that he knew all along that trump would win and he will blame democrats for everything . it ’ s going to be fun . cenk meltdown coming soon",[trump]
if the name was trump this would be front page news . . . biden stuff gets hidden .,"[trump, biden]"
