"you all keep forgetting the african american vote . detroit , flint , philly , pittsburgh . plus i gave pa because biden is from there . even if he loses pa , he still wins .",[biden]
"idiot , he was talking about a time before he ran for president . .",[trump]
i always thought trump was a billionaire . . . with a minus sign .,[trump]
"would you just stop ! ? your projection is embarrassing . biden is a choir boy compared to trump , you , and the rest of your russian agents . go away . just go away .","[trump, biden]"
"the lincoln project , republican voters against trump . cope .",[trump]
trump can and will do anything and everything . for years he ' s been shoring up courts upon courts just for this day .,[trump]
calling them “ the media ” has passed . the are complicit in helping joe biden and the dnc . they are in - kind donors to the dnc and / or joe biden . makes them an agent of joe biden .,[biden]
the hunter biden ’ s proof that “ disappeared in the mail ” that tucker was talking about ? yeah sure buddy,[biden]
great article . i ' d add ' s complete transformation of the west ' s approach to china as a major consequential achievement .,[trump]
traitors . all of trump ’ s regime,[trump]
you gotta fight for your right to biden blue wave 2020 trump terrorism illegitimate regime trump crime syndicate,[biden]
boston herald endorses donald trump for president,[trump]
people are still dying every day . million is a delusional projection .,[trump]
of course it ’ s dumb but it ’ s the cancel culture left that makes it a necessity to advertise employee demographic .,[trump]
bernie sanders can not say biden ' s name ! via,[biden]
would love to hear this answer also . would love a discussion about this - why weren ’ t the “ putin pays trump & rohrabacher ” crew ever subpoenaed ? 🤔,[trump]
don the con and speechless gym are both creeps ! no wonder they like each other !,[trump]
dear : this petty bullshit is not going to help you . we are going to kick you ass in historic fashion .,[trump]
if biden has some good points and rtumo confuses you then i think you have your answer . . . do the right thing for the country and vote i voted biden harris,[biden]
"in swing states , biden voters have climate anxiety . trump voters don ’ t . via","[biden, trump]"
trump fights in court to block pandemic food aid for lowest - income americans via,[trump]
and then how are you so informed ?,[trump]
"far more proof than the phony trump impeachment farce . testimonies from witnesses , computers with pertinent info , eye witnesses , verified documents and conversations , fbi computer records , verified illegal chinese business dealings - how much more do they need to charge biden ?","[trump, biden]"
"trump put the “ l ” in liar , the “ e ” in evil , the “ c ” in corrupt , etc . etc . the worst president this country has ever had . it makes me nauseous to even call him the president ! 🤮",[trump]
trump has gone a long way toward hindering democracy in other countries . wanker !,[trump]
it is looking really good for you to lose your presidency tonight . thank you !,[trump]
i was honestly pleasantly shocked to see y ’ all are just now hitting 1 0 k . we have almost that many dying each week more and the numbers are shooting up . if trump wins america is so screwed .,[trump]
you are delusional . amongst other things .,[trump]
"indeed , it still must suck for you . even if trump loses tomorrow , the wall will be up by the time he leaves office , and most importantly the judiciary both on the circuit level as well as the scotus will be right wing for decades . .",[trump]
and i do know what the dems * haven ’ t * tried . - additional articles of impeachment vs trump - articles of impeachment vs bill barr - articles of impeachment vs kavanaugh for lying during his conf hrgs - not voting on the budget for starters .,[trump]
"day furloughed . i am drowning in my own feelings . sad , scared , and like today waves of anger . we need a lifesaver 🆘 ️ relief now every day counts extend psp",[trump]
watch : joe biden rallies dozens in georgia via,[biden]
i am definitely really concerned about all the resistance libs saying they are going to go to brunch when biden wins . they have been doing so much to help people during the trump presidency we can not lose that,"[biden, trump]"
"here ’ s dr . scott gottlieb , a conservative ( fellow at aei ) , fda commissioner under trump - , arguing we need a national mask mandate . that won ’ t happen ; so , maybe co should do a statewide one ?",[trump]
"if you voted for someone other than clinton or trump in , who are you voting for in ?",[trump]
biden did not take money from china and ukraine . prove me wrong,[biden]
"if we don ’ t know enough about it , why are we ignoring it ? fact : the flu has vaccine , covid doesn ’ t fact : covid death rate is at least times the flu ’ s fact : millions of people will die of covid if we ignore it for years , which is what trump is doing right now",[trump]
"you just scribble in the circle next to his name with a pen , and then drop the envelope off at a ballot box . . .",[trump]
depending on how many are left alive to do the work . . . million still out of work stock mrkt propped up by trillion tax $$ gdp still has not recovered from drop last qtr facts ! dump trump gop lies vote blue like your life depends on it trump death toll 236 k,[trump]
that only happened after they shut down the new sorting machines in an effort to kill the post office and hold up ballots . another thing to thank the trump admin for .,[trump]
absolutely ! and with rump there ’ s no chance of that happening ! we ’ ve seen how he treats seniors & americans ! trump death toll 237 k dump trump vote blue like your life depends on it trump crime family for prison,[trump]
wow . respect lost #,[trump]
dump trump,[trump]
good for them . . . it ’ s blatantly a lie . if biden had an ad saying trump eats human brains i would also expect them to not run that ad .,"[biden, trump]"
"the best we can hope for is for biden to resign for health reasons in . harris — who , if memory serves , won *zero* delegates — is probably less bad than biden on climate issues ( low , low bar ) .",[biden]
"not everyone is good at public speaking , many people get flustered . also , fox news is no better than any other network , they still play the game as much as anyone , but you agree with what they say , so it ’ s obviously real , actual statistics and facts be damned",[trump]
