yes vote vote vote for every democrat on your ballot ! biden & harris,"[biden, trump]"
"and i could be wrong . maybe your year - old really does want to don a trump wig or biden aviators for halloween . if they do , that ' s absolutely their choice . i mean , they are , right ? but if that ' s the only option you are giving them for halloween , it ' s not okay in the slightest .","[biden, trump]"
me too . there ’ s way too many year olds in trump ’ s cult . 😂,[trump]
i know this has to be yours and daddy dearests .,[trump]
yes i voted . . . . straight blue . thank you for asking marsha .,[trump]
transportation company has already said they couldn ’ t bet credit cards to validate . hard to argue with that though trump will deny it .,[trump]
im so sick of people saying “ biden ain ’ t no better than trump ” we ’ re aware ! but do you really want trump in office for the next 4 yrs ? ? ? ? ? ? stop the madness .,"[biden, trump]"
does that include your embezzlement of ms funds ?,[trump]
trump is afraid of women senators .,[trump]
"layoff the cocaine spanky , it ’ s making you paranoid , schizophrenic , and delusional more than normal . if really think that , why are you only at or below in polls ? numbers ain ’ t adding up there .",[trump]
"it ' s a good thing trump did not promise in to keep people in the us safe , because we have had over deaths from the covid 19 pandemic that every country on earth has managed better than we have . trump lied 230 k died promises broken vote him out vote blue to end the nightmare",[trump]
"trump ’ s acting like a woman abuser , you know , that shit gets people fired .",[trump]
"\ here ' s trump ' s idea of \ "" \ "" helping people \ "" \ """,[trump]
"a ridiculous looking , and acting man without a conscience .",[trump]
mike pence has a nose problem . it ’ s always orange or shit stained from getting too close to trump .,[trump]
because asshole trump may start trending ?,[trump]
"that ’ s the version of the “ kiss of death ” , a trump endorsement .",[trump]
"thank you so much , though . this conversation reminded me to make another contribution to ! 😉",[trump]
"in russian propaganda targeted likely democratic voters , especially african americans , with facebook and other media messages about how their votes did not matter . that ' s how trump won . people who do not vote are helping russia . and trump .",[trump]
"trump will bankrupt the us , and the depression that follows will hurt everyone .",[trump]
the only problem that i have w / biden ’ s gun control is the stockpiling thing . let us buy them straps at will boy !,[biden]
every single american in the usa has sacrificed and done more for this country than the members of the trump family crime syndicate . that group of misfits doesn ’ t even belong in the usa .,[trump]
krystal ball : here ’ s the real worst case scenario for trump ’ s second term via,[trump]
daymn .,[trump]
"god , you are a joke 🤣 🤣 🤣",[trump]
when will you be back at the dump in fl ? rumor has it that this fine sailing vessel is heading there,[trump]
what do you expect from a trump sycophant ? 😂,[trump]
+ new cases yesterday . trump claims we ’ ve turned the corner ? jr says minimal deaths ? we sure got complete idiots in government and unlawful associated with government .,[trump]
today is the day ! ! ! ! goodluck ! ! ! ! lfg,[trump]
biden ’ s a fruitcake and china can ’ t wait to get a phat slice,[biden]
you think trump is going anywhere that may mess up his hair and pancake makeup ? 😂 😂 😂,[trump]
what exactly has joe succeeded at other than corruption,[trump]
my client 😂 😂 😂 af especially when trump come on there . . she obsessed with his ass,[trump]
"you ’ re the type that is eager to be told what to do , how to think , believes anything regurgitated from that evil man ’ s mouth . sadly , he wouldn ’ t even invite you to shine his shoes .",[trump]
"\ yg & nipsey hussle \ "" \ "" fdt ( fuck donald trump ) \ "" \ "" ( wshh exclusive - official . . . via \ "" """,[trump]
"he sure is anti - war , with the bone spurs , and deferments and all . he also making sure there ’ s no way he could get called up again to serve . of course , the quack doctors he uses at taxpayers expense already have his note ready .",[trump]
"mary trump warned us months ago that if the orange asshole lost , he will burn down everything he could before leaving office . she wasn ’ t exaggerating .",[trump]
"you probably claim not to know coludy rudy by now . . . . . this wacko , remember ?",[trump]
trump ’ s usa can be # the moron will say 🤣 🤣,[trump]
this walrus has been mia since donny got the rona ! hes probably home working on his retirement plan for !,[trump]
"save america from the mess trump made ? it is so alarming that people like you go so hard for a person who lies because his lips are moving , is incapable of caring about another person , blames everything bad on anyone but himself . i suppose in him you see yourself .",[trump]
"i ’ ve already decided to tear down of them damned trump flags between my house and the miles to town , as a community service to improve the psyche of all the deer here .",[trump]
"the media are the cause of the unrest , not trump . at least half the nation likes the guy .",[trump]
"where is the proof of any biden dynasty ? their hotels ? their chinese patents ? you are so gullible . the only dynasty trying to be built on crime are the trumps - fully documented in court , not just out of someone ’ s mouth .","[biden, trump]"
trump ’ s killed americans and his cult wants to troll with a hearse ? i didn ’ t know the dumb could get dumber by the day but apparently they do .,[trump]
"when trump wins the popular vote but still loses the election , that would be insane",[trump]
"no , its bringing fresh air 🐞",[trump]
yeah like blm,[trump]
"if texas is that close , pa is gone for trump . trump has to have pa to win",[trump]
you ’ re a class act marsha . however you ’ ve got a long way to go to catch trump ’ s lies .,[trump]
how the fuck did he do that ? another “ claim ” with no fact ?,[trump]
"it called losses . it comes from many , many years of being a loser . loser . after operating many , many millions of dollars in the red . and then bankruptcy . bankruptcy - legalized welfare , taking from capitalist , giving to poorly run businesses . also known as socialism .",[trump]
soo excited i got to vote today for trump train 2020 ! ! ! ! !,[trump]
wasn ’ t trump just bragging about the stock market in the last few days ? everything he touches turns to cow turds 😂,[trump]
"he ’ s the loser , sucker , and coward !",[trump]
not surprised . . . . trump gave it the kiss of d e a t h last week when he bragged on it and himself .,[trump]
pretty sure i ’ ve only been seeing trump supporters act like this,[trump]
biden says and i quote “ he doesn ’ t have to tell us what his plans are for the supreme court ” once elected . so much for the will of the people !,[biden]
didn ’ t you have two years of a republican supermajority to do whatever you wanted basically ?,[trump]
does it mean anything that the democrats took cuba ? i thought floridians of cuban descent were voting for trump . interesting that djtj hates cuba . but then we can not be sure he knows that island is cuba . 🤣,[trump]
you should go visit and thank them in person !,[trump]
he must have meant taking the lives of americans as the trump virus is uncontrollable right now .,[trump]
"i went to college all years with his support of trump is no surprise . favre ’ s roots are buried deep in one of the most racist communities in mississippi . he ’ s still just a drunk , raising ruckus on campus and making bad choices .",[trump]
"he ’ s gonna do that when the loser loses , according to mary trump , but it ’ ll be directed at , americans .",[trump]
also appointed by trump then,[trump]
"the explanation is trump does not care about you or anyone else , and neither does anyone who works for him . you are props to him , nothing more .",[trump]
"not that i think trump has done a good job , but this ignores that south korea has a much different culture than the us . a better federal response would have helped , but there are too many other variables at play . would have exceeded deaths no matter who was president .",[trump]
"i ’ m really shook about the joe biden / fall out boy link . i just , idk how to process this .",[biden]
"i actually do not want to get it immediately regardless . not because i do not believe the science , or because i do not trust trump , but because there still will not be enough long term evidence . but ca wa or nv are not concerned and that , they are going to review the same data as the fda",[trump]
"like said , birds of a feather and all of that . . .",[trump]
cocaine obviously has given jr difficulty in speaking . he looks like a cow chewing it ’ s cud as he rants unintelligently .,[trump]
"and why make leaders plural ? trump is still just one man , last time i checked .",[trump]
one of the cosmetologists ( not mine thank god ) where i get my hair done just whipped out a maga trump cape and put it on a client . my little democratic socialist ass is just laying here with toner on my hair trying not to dissolve into the fucking floor .,[trump]
"i went to college all years with he was a drunk and our school had to cover up his countless “ incidents “ . favre ’ s roots are buried in one of the most racist communities in mississippi . he ’ s just like trump , so automatically racist .",[trump]
"it ' s not impossible he could win outright , a la , but the odds are not as good as they were that year . clinton was an unpopular candidate , and while biden certainly does not draw enthusiasm on his own , he also is not nearly as hated as clinton was .",[biden]
"non - liberal , withholdings are only for people who receive a w2 . his business doesn ’ t receive a paycheck , earnings are based on revenue received . idiot . and being called a liberal is not an insult , so thanks .",[trump]
biden team cancels texas event after highway ‘ ambush ’ by maga cavalry via,[biden]
kyle responds to ben shapiro ' s reasons for voting trump via,[trump]
i ’ ve been a fan since the and the . this trash 👎 🏾,[trump]
"if it ’ s trump , it has to be rigged or stolen .",[trump]
and i don ’ t think we are gonna handle his last days if biden wins :(,[biden]
biden a fuckin idiot but its understandable if u voted for him,[biden]
"other than more coronavirus , what do crowds really mean ? millions of americans are stupid enough to vote for donald and are not gathered there . so what ? thankfully , millions more will not who are at home . btw , hitler convinced crowds of people to operate his gas chambers , too .",[trump]
"he was a republican congressman at one time . i have never liked his show , but a few commentators have said having trump as a guest on on morning joe helped trump win in .",[trump]
if trump wins again we ain ’ t throwing no mf christmas party 😤,[trump]
and taking from charities . . .,[trump]
"trump better watch it , a turd might roll out of his pants leg .",[trump]
"who really believes trump will accept what ’ s fixing to happen to him , like a man ? i sure don ’ t .",[trump]
rappers and most of the other rich people and shit siding with trump cause they ain ’ t feeling that tax shit biden trying put down . .,"[trump, biden]"
the casting votes for that state should automatically go to biden for this harassment . rump should be automatically disqualified from this state . period .,[biden]
these citizens put their faith in an incompetent con - man who exposed them to covid19 and then left them stranded in the cold . what a metaphor . trump supporters left in cold following omaha rally via,[trump]
of course . she ' s feeling left out . shut the f up already ! she just can not let it go . move on and try not to f it up for biden .,[biden]
"i went to college all years with his support of trump is no surprise . favre ’ s roots are buried deep in one of the most racist communities in mississippi . he ’ s still just a drunk , raising ruckus on campus and making bad choices .",[trump]
"so . many . trump . themed . trunk . or . treats . it is beyond bizarre , and it feels like people are trying to indoctrinate children . 🥴 god , i feel like if someone did that when obama was in charge , they would ’ ve been run out of town .",[trump]
like he praised the military calling them losers and suckers ? your roadie style repeating of trump ’ s lies is still a lie .,[trump]
he went to college at university of southern mississippi and he ’ s in more crap because he conned + million out of mississippi government . trump likely was his partner 😂 😂,[trump]
“ but trump racist ” “ he enables white supremacy ” “ he deporting people ” when has the us not been all that tho 😭,[trump]
we are going to do whatever we have to do . because we have to stop the spread . we have to . it will work out . biden will save lives .,[biden]
"if you ever prepaid taxes , that would appear on tax returns and thus far , that ’ s never been seen . so , donald , tell us another lie . . . . we know you will , so get to it you mfi .",[trump]
"if you want to contain the trump virus , vote biden . if you want to see move to , or more , vote trumpus interumptus . the us cannot survive four more years of trump .","[biden, trump]"
"i think trump is actually stupider than hitler , after all he was a corporal in ww i and trump was merely pvt bone spurs . 😂",[trump]
"just to prove trump is full of shit : zeta is moving mph and the current location is shown below . anyone think he doesn ’ t wanna go , period ?",[trump]
man stop lying,[trump]
